# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ncdm[1]        15:(.)p_ncdm[1]          16:(.)rho_lambda         17:(.)rho_fld            18:(.)w_fld              19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       1.905833146042e+09       2.080970470966e-16       2.431951888866e-04       7.836643519591e+12       1.401051945473e+04       7.351388276816e-06       2.670171238410e+13       1.404087956117e-04       3.630099894972e+25       1.694169790899e+19       9.335263737330e+19       8.353031574122e+24       2.784343858041e+24       8.353031574122e+24       2.784343858041e+24      -3.766236863122e-14       2.064151617138e-05      -9.000000000000e-01       8.405809260854e+24       6.141298165315e+25       6.141298165315e+25       2.047095711960e+25      -3.367001853235e+29       1.234906652151e-04       9.201536613456e-02 
       1.892585050639e+09       2.110206016362e-16       2.448975537845e-04       7.728071886574e+12       1.401051945303e+04       7.402847994015e-06       2.651609968250e+13       1.413916566531e-04       3.530211245742e+25       1.659084560521e+19       9.141936078776e+19       8.123183067178e+24       2.707727689059e+24       8.123183067178e+24       2.707727689059e+24      -3.766236863122e-14       2.059836516458e-05      -9.000000000000e-01       8.174508482075e+24       5.972309508405e+25       5.972309508405e+25       1.990766235795e+25      -3.251591692804e+29       1.235699293926e-04       9.195636096794e-02 
       1.879429047259e+09       2.139852291750e-16       2.466118367010e-04       7.621004443721e+12       1.401051945131e+04       7.454667929225e-06       2.633177723800e+13       1.423813977143e-04       3.433071210193e+25       1.624725924015e+19       8.952612118948e+19       7.899659250335e+24       2.633219750112e+24       7.899659250335e+24       2.633219750112e+24      -3.766236863122e-14       2.055530436479e-05      -9.000000000000e-01       7.949572355237e+24       5.807970873122e+25       5.807970873122e+25       1.935986765261e+25      -3.140137427312e+29       1.236491935859e-04       9.189743157900e-02 
       1.866364495741e+09       2.169915067472e-16       2.483381194907e-04       7.515420351443e+12       1.401051944959e+04       7.506850603971e-06       2.614873608160e+13       1.433780669555e-04       3.338604155337e+25       1.591078834063e+19       8.767208943668e+19       7.682286088505e+24       2.560762029502e+24       7.682286088505e+24       2.560762029502e+24      -3.766236863122e-14       2.051233358343e-05      -9.000000000000e-01       7.730825745631e+24       5.648154305889e+25       5.648154305889e+25       1.882714649200e+25      -3.032503461199e+29       1.237284577951e-04       9.183857782312e-02 
       1.853390760369e+09       2.200400194938e-16       2.500764840079e-04       7.411299058869e+12       1.401051944785e+04       7.559398557430e-06       2.596696730663e+13       1.443817128737e-04       3.246736529359e+25       1.558128554966e+19       8.585645355865e+19       7.470894335486e+24       2.490298111829e+24       7.470894335486e+24       2.490298111829e+24      -3.766236863122e-14       2.046945263231e-05      -9.000000000000e-01       7.518098337692e+24       5.492735374000e+25       5.492735374000e+25       1.830908410075e+25      -2.928558846693e+29       1.238077220204e-04       9.177979955602e-02 
       1.840507209852e+09       2.231313607762e-16       2.518270193832e-04       7.308620299848e+12       1.401051944610e+04       7.612314346552e-06       2.578646206832e+13       1.453923843056e-04       3.157396804356e+25       1.525860656195e+19       8.407841840006e+19       7.265319402187e+24       2.421773134062e+24       7.265319402187e+24       2.421773134062e+24      -3.766236863122e-14       2.042666132365e-05      -9.000000000000e-01       7.311224502392e+24       5.341593068735e+25       5.341593068735e+25       1.780527711677e+25      -2.828177124497e+29       1.238869862619e-04       9.172109663383e-02 
       1.827713217282e+09       2.262661322921e-16       2.535898074711e-04       7.207364089002e+12       1.401051944434e+04       7.665600546187e-06       2.560721158341e+13       1.464101304297e-04       3.070515420639e+25       1.494261006064e+19       8.233720527279e+19       7.065401228477e+24       2.355133742826e+24       7.065401228477e+24       2.355133742826e+24      -3.766236863122e-14       2.038395947004e-05      -9.000000000000e-01       7.110043168277e+24       5.194609711144e+25       5.194609711144e+25       1.731533327721e+25      -2.731236169940e+29       1.239662505196e-04       9.166246891304e-02 
       1.815008160113e+09       2.294449441925e-16       2.553649355832e-04       7.107510717839e+12       1.401051944256e+04       7.719259749208e-06       2.542920712968e+13       1.474350007688e-04       2.986024732580e+25       1.463315765551e+19       8.063205161487e+19       6.870984158563e+24       2.290328052854e+24       6.870984158563e+24       2.290328052854e+24      -3.766236863122e-14       2.034134688449e-05      -9.000000000000e-01       6.914397696061e+24       5.051670860420e+25       5.051670860420e+25       1.683887111300e+25      -2.637618044396e+29       1.240455147938e-04       9.160391625050e-02 
       1.802391420123e+09       2.326684152004e-16       2.571524892119e-04       7.009040750916e+12       1.401051944077e+04       7.773294566639e-06       2.525244004553e+13       1.484670451921e-04       2.903858955940e+25       1.433011382227e+19       7.896221065652e+19       6.681916819800e+24       2.227305606600e+24       6.681916819800e+24       2.227305606600e+24      -3.766236863122e-14       2.029882338038e-05      -9.000000000000e-01       6.724135756669e+24       4.912665224800e+25       4.912665224800e+25       1.637551965189e+25      -2.547208851804e+29       1.241247790845e-04       9.154543850347e-02 
       1.789862383391e+09       2.359371727310e-16       2.589525556687e-04       6.911935022053e+12       1.401051943897e+04       7.827707627780e-06       2.507690172960e+13       1.495063139182e-04       2.823954116650e+25       1.403334584329e+19       7.732695109314e+19       6.498052004829e+24       2.166017334943e+24       6.498052004829e+24       2.166017334943e+24      -3.766236863122e-14       2.025638877148e-05      -9.000000000000e-01       6.539109212627e+24       4.777484574908e+25       4.777484574908e+25       1.592491812959e+25      -2.459898600098e+29       1.242040433920e-04       9.148703552954e-02 
       1.777420440260e+09       2.392518530143e-16       2.607652222650e-04       6.816174630608e+12       1.401051943716e+04       7.882501580338e-06       2.490258364029e+13       1.505528575171e-04       2.746248001001e+25       1.374272374943e+19       7.572555676497e+19       6.319246556963e+24       2.106415518988e+24       6.319246556963e+24       2.106415518988e+24      -3.766236863122e-14       2.021404287196e-05      -9.000000000000e-01       6.359174002730e+24       4.646023659495e+25       4.646023659495e+25       1.548671570889e+25      -2.375581067392e+29       1.242833077162e-04       9.142870718671e-02 
       1.765064985315e+09       2.426131012185e-16       2.625905781315e-04       6.721740937794e+12       1.401051943534e+04       7.937679090553e-06       2.472947729539e+13       1.516067269128e-04       2.670680107205e+25       1.345812026313e+19       7.415732634350e+19       6.145361258725e+24       2.048453752908e+24       6.145361258725e+24       2.048453752908e+24      -3.766236863122e-14       2.017178549637e-05      -9.000000000000e-01       6.184190029872e+24       4.518180123482e+25       4.518180123482e+25       1.506057120646e+25      -2.294153672753e+29       1.243625720574e-04       9.137045333333e-02 
       1.752795417344e+09       2.460215715759e-16       2.644287123985e-04       6.628615563053e+12       1.401051943350e+04       7.993242843326e-06       2.455757427166e+13       1.526679733857e-04       2.597191598288e+25       1.317941074266e+19       7.262157302431e+19       5.976260723457e+24       1.992086907819e+24       5.976260723457e+24       1.992086907819e+24      -3.766236863122e-14       2.012961645965e-05      -9.000000000000e-01       6.014021051968e+24       4.393854428275e+25       4.393854428275e+25       1.464615282725e+25      -2.215517351393e+29       1.244418364156e-04       9.131227382811e-02 
       1.740611139321e+09       2.494779275101e-16       2.662797123776e-04       6.536780380477e+12       1.401051943165e+04       8.049195542357e-06       2.438686620440e+13       1.537366485753e-04       2.525725256281e+25       1.290647312757e+19       7.111762422627e+19       5.811813289903e+24       1.937271096634e+24       5.811813289903e+24       1.937271096634e+24      -3.766236863122e-14       2.008753557714e-05      -9.000000000000e-01       5.848534575875e+24       4.272949774259e+25       4.272949774259e+25       1.424313790616e+25      -2.139576434155e+29       1.245211007911e-04       9.125416853015e-02 
       1.728511558363e+09       2.529828417651e-16       2.681436690182e-04       6.446217515281e+12       1.401051942978e+04       8.105539910269e-06       2.421734478706e+13       1.548128044825e-04       2.456225437667e+25       1.263918788520e+19       6.964482129703e+19       5.651890919700e+24       1.883963639900e+24       5.651890919700e+24       1.883963639900e+24      -3.766236863122e-14       2.004554266454e-05      -9.000000000000e-01       5.687601754235e+24       4.155372025432e+25       4.155372025432e+25       1.385121265677e+25      -2.066238531117e+29       1.246003651838e-04       9.119613729889e-02 
       1.716496085715e+09       2.565369965361e-16       2.700206732698e-04       6.356909340325e+12       1.401051942791e+04       8.162278688744e-06       2.404900177084e+13       1.558964934721e-04       2.388638030061e+25       1.237743795832e+19       6.820251922449e+19       5.496369097690e+24       1.832123032563e+24       5.496369097690e+24       1.832123032563e+24      -3.766236863122e-14       2.000363753795e-05      -9.000000000000e-01       5.531097285155e+24       4.041029636111e+25       4.041029636111e+25       1.347007192705e+25      -1.995414419192e+29       1.246796295941e-04       9.113817999417e-02 
       1.704564136709e+09       2.601410836026e-16       2.719108179008e-04       6.268838472680e+12       1.401051942602e+04       8.219414638656e-06       2.388182896426e+13       1.569877682756e-04       2.322910410077e+25       1.212110871390e+19       6.679008635439e+19       5.345126734970e+24       1.781708911657e+24       5.345126734970e+24       1.781708911657e+24      -3.766236863122e-14       1.996182001387e-05      -9.000000000000e-01       5.378899314645e+24       3.929833579655e+25       3.929833579655e+25       1.309941896178e+25      -1.927017933575e+29       1.247588940219e-04       9.108029647617e-02 
       1.692715130745e+09       2.637958044631e-16       2.738141920418e-04       6.181987770247e+12       1.401051942411e+04       8.276950540204e-06       2.371581823281e+13       1.580866819936e-04       2.258991402351e+25       1.187008789290e+19       6.540690411364e+19       5.198046074613e+24       1.732682024871e+24       5.198046074613e+24       1.732682024871e+24      -3.766236863122e-14       1.992008990915e-05      -9.000000000000e-01       5.230889341745e+24       3.821697279148e+25       3.821697279148e+25       1.273896517150e+25      -1.860965862923e+29       1.248381584675e-04       9.102248660544e-02 
       1.680948491258e+09       2.675018704710e-16       2.757308902801e-04       6.096340328420e+12       1.401051942220e+04       8.334889193051e-06       2.355096149849e+13       1.591932880983e-04       2.196831239706e+25       1.162426556108e+19       6.405236673941e+19       5.055012599984e+24       1.685004199995e+24       5.055012599984e+24       1.685004199995e+24      -3.766236863122e-14       1.987844704104e-05      -9.000000000000e-01       5.086952126258e+24       3.716536539992e+25       3.716536539992e+25       1.238842990776e+25      -1.797177848110e+29       1.249174229309e-04       9.096475024288e-02 
